t,omega_r,omega_phi,omega_z
0.20000608908800002,34.29682547284895,52.72341092252391,-118.01010036737625
0.40001511161950004,-34.01631769257777,52.615053188914914,-119.53955090922702
0.6000153338205001,35.15251933739978,-50.24142023350851,-122.64054407596961
0.8000155560215,-37.98634852590541,-47.41168755313825,-134.99919177330548
1.000014800408,-21.273968922197668,-52.58061750156989,-91.68091976873522
1.200015022609,38.991564126656215,-40.15961705278721,33.124081503186346
1.40001524481,38.02291620459985,-38.67693331099815,42.53867746249057
1.600005688866,25.462517351464697,34.86841214256438,-49.76374815399204
1.800005911067,36.00062225322455,36.60624089940546,38.45674939719409
2.000006133268,29.089066859422317,33.970265688069276,53.3826142618348
2.1999965773240002,-40.97955052764277,44.487509542787464,54.860216059571385
2.3999967995250002,26.02958682215491,37.85687774278438,45.18975546469444
2.5999960439115006,33.18171286740491,-29.650648321873547,-49.19793541382997
2.8000060442575,33.94482647454464,37.65744923344272,46.80625853582241
3.0000062664585,-25.774760426252953,-36.13927048493869,51.38865615247272
3.2000162668045,-44.56710608800948,35.851567209730234,-44.42369896882401
3.4000164890054996,26.88308266393807,46.49011175510418,53.1817458792774
3.6000167112065,-24.271445322656092,51.28681257961685,-52.44871501618775
3.8000267115525004,33.279441987510324,46.11470903507751,-46.131651067683194
4.0000269337535,-30.16616446787694,-48.3704722963205,-48.12073545516809
4.2000271559545,7.526982837558393,-38.085569775122195,-52.18662881703807
4.4000371563005,-43.996803293936566,39.163060775129054,45.22912796688016
4.6000373785015,-25.24638819907824,-25.58710285764242,41.8560881517391
4.8000376007025,33.839494854243156,-33.26840148131177,42.551918927156706
5.0000378229035,-29.87855643799847,-19.08269889976657,43.03690656778704
5.200052712321999,-29.29745597693895,-29.244221301456463,37.169924381238985
