t,omega_r,omega_phi,omega_z
0.20000608908800002,27.96008942035705,-35.04208377368694,-92.55219790354514
0.40001511161950004,33.37950114053105,23.9287013138006,-91.6622674886759
0.6000153338205001,-43.31357587325762,40.27864334701931,85.63466326951759
0.8000155560215,-23.761194494424103,-30.46326131130448,103.98038869409302
1.000014800408,37.04445572281486,29.37545667893221,-126.10043470313002
1.200015022609,39.24195287318629,41.88271167955975,-130.3157073560345
1.40001524481,-36.571043278790896,-35.61929108259807,115.80028222554918
1.600005688866,-27.241450691179367,-30.127106710654544,-133.50840774137583
1.800005911067,39.002652835216026,-28.436096181382453,71.74561016662788
2.000006133268,-51.56154922198701,-29.064365539453718,66.35161967578634
2.1999965773240002,83.10800974175517,54.449861672387186,-117.44211067762967
2.3999967995250002,-83.81148429734739,-69.28057214922289,-106.14570326392861
2.5999960439115006,-54.38896882125681,-49.10729791079761,77.5329573423309
2.8000060442575,37.35631838944491,39.10662115157032,67.82555517487312
3.0000062664585,-46.5439749470504,52.97683140981465,78.42263207627686
3.2000162668045,38.807187174602376,-38.82541960824125,-65.39327807239202
3.4000164890054996,-42.571069365643126,-38.30122814013521,61.601243434276086
3.6000167112065,-44.86574462833825,-43.6907447621891,66.97247095956477
3.8000267115525004,-45.04707633600704,-26.10824436492075,-57.50851957656957
4.0000269337535,33.88049228559697,-14.716795482308768,55.40717969418452
4.2000271559545,-51.40066197822844,-39.05741845516617,-66.17419181028359
4.4000371563005,-56.24170400755631,33.041460554668305,64.5524482173019
4.6000373785015,33.294153947507255,23.84092529888005,58.5416408108793
4.8000376007025,1.8591556454339297e-06,20.811785381426404,-55.853870958008486
5.0000378229035,-37.114728830898414,27.979878249643264,-47.60327796097488
5.200052712321999,-17.204249033814094,-25.02072189246293,-53.16881187433617
