t,omega_r,omega_phi,omega_z
0.20000608908800002,56.329541321438725,-44.97905906964823,194.94620822135363
0.40001511161950004,-55.07436852925366,33.012158393741444,-184.76471681559627
0.6000153338205001,-64.79908435653657,-41.9595328281099,-195.44409205656854
0.8000155560215,-62.33128734602826,43.68247540442002,-209.51492708323659
1.000014800408,-30.987824576269276,54.81458097497364,155.36434752928696
1.200015022609,2.9911064150819726,-34.338012943543404,-139.19353656786782
1.40001524481,-33.11397852803991,41.37542235893919,-83.50838788273853
1.600005688866,-42.9504971132596,30.26912079801876,-129.8128851579185
1.800005911067,38.03893329077613,-27.385582023686652,123.55893214117073
2.000006133268,35.47831794762418,-24.87056004452556,-62.38248909594614
2.1999965773240002,-18.57060921746576,28.791096844029795,-112.59086332115702
2.3999967995250002,-10.256081113084477,40.5766111648949,85.34523560469313
2.5999960439115006,26.61147544732725,-15.514561140929175,45.83832760358452
2.8000060442575,30.30365969575101,22.116669575839552,53.58689387785401
3.0000062664585,36.70690753578859,-38.37167753996651,65.06106498683316
3.2000162668045,-31.149140650541582,-42.771981886613915,-50.036442380867584
3.4000164890054996,36.95326171116136,-39.704263959882056,54.25134009043529
3.6000167112065,-27.5303595162479,28.886576453198018,-56.54980081057428
3.8000267115525004,-28.62985770780793,20.76350664267808,-43.66126318034449
4.0000269337535,40.21789122854253,-8.294394622055279,52.1425130841195
4.2000271559545,30.0515180292239,-35.194233905904525,51.15638131174052
4.4000371563005,-39.60420772682029,38.42972817615845,-52.00405713131306
4.6000373785015,40.63071043676837,-26.51378860325292,-55.7549266470277
4.8000376007025,-5.164888038265744,43.13297354328422,-50.7561097467989
5.0000378229035,37.06476980131522,43.47849268146605,57.085913902009494
5.200052712321999,-21.577229013944063,-38.18250067531409,-55.179243313910206
