t,omega_r,omega_phi,omega_z
0.20000608908800002,-45.872829186897405,-65.79578718638419,-132.104366641224
0.40001511161950004,-45.97091124912325,-62.2965692603658,-129.99280745641954
0.6000153338205001,32.74844243811748,-55.252181254690186,100.28787811403636
0.8000155560215,-45.63675574819227,-68.73991140166527,-115.74338256680983
1.000014800408,-47.908434878372276,-59.80903666312986,-163.59314393139147
1.200015022609,36.64087164619826,53.607447929526444,-117.68434907099495
1.40001524481,-7.506708339276813,-66.6512556718412,-136.94737414277068
1.600005688866,61.75173571744402,-83.99119398855734,-169.43414873720167
1.800005911067,78.22077476008323,-58.795693845454,-117.25988343490542
2.000006133268,59.27690537716201,-90.90145355457966,-168.58971272334531
2.1999965773240002,59.577934055738396,-96.53920620941254,-166.16042841042997
2.3999967995250002,-37.957187190094785,-71.56392822536513,-129.58208957497263
2.5999960439115006,-37.04942136962178,-62.566204481094786,-113.6683554243867
2.8000060442575,30.945585475293058,45.68443139276296,84.7245964738691
3.0000062664585,-27.28911274961004,-42.259792083065705,-80.40778162629445
3.2000162668045,-42.717426955975554,-51.71050934031962,-94.78517707972316
3.4000164890054996,33.48648660771104,45.38001281748197,-96.13690558094625
3.6000167112065,38.306678283309736,50.79205123663252,-91.91421710254804
3.8000267115525004,-50.46973927132032,-76.91098461504822,-133.75743063842668
4.0000269337535,55.319013888763536,79.02113653699993,-138.1402884861085
4.2000271559545,-55.60714502302588,-83.81811311635224,-130.94442818135113
4.4000371563005,43.00151463378532,-67.53910122200462,-120.62343907232682
4.6000373785015,-25.9169910163902,50.52837538960179,-83.23092412192355
4.8000376007025,-17.290132573959752,-43.299104356267094,-96.30163000581267
5.0000378229035,37.702570993979066,44.35341624374291,73.87376634438206
5.200052712321999,35.03622578986878,-40.12546620495293,-98.49451840031703
