t,omega_r,omega_phi,omega_z
0.20000608908800002,-89.46700180819133,-123.64110534371031,-275.9685728177019
0.40001511161950004,-89.86903262285335,123.59240549391228,-278.6971412311824
0.6000153338205001,-88.66885068828552,-117.28091573499722,-272.4996477583006
0.8000155560215,108.62024814374031,115.21536175441608,-272.06895404417423
1.000014800408,88.28729276534575,-82.5284501247371,-251.21306811983223
1.200015022609,60.38359061288624,39.380756756418805,139.23881357640235
1.40001524481,60.57399057168317,-109.9277794733314,181.50231989342652
1.600005688866,-49.984496632546524,99.43401976200047,-154.8567865321273
1.800005911067,-67.71826244100468,-98.68322138524113,-171.4247384602463
2.000006133268,68.20372733695083,34.01203942046399,-183.8790219885354
2.1999965773240002,-75.08737734368847,102.5462171963668,-96.18802430693384
2.3999967995250002,-59.08941454061144,-50.11450694074962,-96.74274561572977
2.5999960439115006,-44.331439913211256,-0.37400025558110883,139.63502411358405
2.8000060442575,37.492155770919055,-34.98715694504702,-109.59250070601726
3.0000062664585,51.18622202013138,-81.62668605794019,-78.45226617635223
3.2000162668045,-44.08210764763264,40.29569937616105,129.21078204758373
3.4000164890054996,36.030439372337156,-51.04185046761026,53.911147070346814
3.6000167112065,44.65975418435963,31.24319699709568,-73.08369007653626
3.8000267115525004,-46.27738059312338,31.019948750540436,64.75094877090453
4.0000269337535,-51.11969904203653,25.683529510630763,76.45472444056782
4.2000271559545,-48.70772454352638,50.20892392626817,-68.90783606860613
4.4000371563005,50.445388830829,25.935332827184183,77.30985933041646
4.6000373785015,-47.23096163986324,-36.72435150641128,69.51272784370727
4.8000376007025,49.27802711290906,-50.76976037989945,-75.99063432245171
5.0000378229035,-47.72722307258499,33.012179680767474,76.26340851982127
5.200052712321999,-46.190977784153006,56.762911151531114,61.322363321434395
