t,omega_r,omega_phi,omega_z
0.1000059779875,108.69506875215865,152.13242443404675,291.59020459660087
0.30000131111600004,108.69028855481079,152.28872080204252,292.3528332320871
0.5000103336475,-105.18646447826612,-142.22937110948013,-286.48419891119954
0.7000105558484999,72.02329385116788,-88.96545270666302,-194.43692123501398
0.900009800235,43.6406507150878,18.917634923864398,-173.53565188572503
1.1000100224359999,-32.46339234710615,17.23295965322385,-74.95115778243695
1.3000151337094998,38.21905968269904,19.133504778030783,74.0266787116211
1.5000153559105,45.51414434253819,-15.305866366738222,-157.07160245213214
1.7000057999665001,41.577404662344506,27.06207278551419,-100.79672280003624
1.9000060221675001,37.71680971699881,18.795725087846066,-66.06833139156977
2.1000062443685,42.21188108262478,-18.39210191157445,71.86061437306742
2.2999966884245,-41.82471807691418,-23.097787489650095,61.88808091690519
2.4999969106255002,-46.449666369215365,-18.63982518542224,90.86117854008997
2.700005933157,-45.96986920712763,20.25944736460329,81.71478114695527
2.900006155358,50.53316294832257,24.833705068233854,98.31162424044885
3.1000161557039996,59.693432485562745,24.431152461241652,-75.04915644527063
3.300016377905,49.01332155881218,25.3631050267321,82.6821662067189
3.5000166001059996,-46.05416428972667,-26.739208542885464,71.61092105612852
3.700026600452,43.743715937285884,-26.41741291566163,61.4088137627478
3.9000268226530004,44.814161018692715,24.380827843763605,-70.3615266664984
4.100027044854,46.29578425247554,20.69700747524699,68.41867191889344
4.300027267055,-48.91875096209894,-21.546206218838016,63.14234780946635
4.500037267401,44.633244272225745,-24.1871039652721,-70.0009412035079
4.700037489602,-45.31918884474818,28.12636505348007,62.81622850291867
4.900037711803,47.30714031437101,19.448053707862044,64.53703773771704
