t,omega_r,omega_phi,omega_z
0.20000608908800002,41.797474031981324,-57.64637091764024,-148.7466555918039
0.40001511161950004,44.824651026457445,-66.98686530905071,-160.3025424773822
0.6000153338205001,-58.1199465114106,-72.83231187818411,-163.24062920926286
0.8000155560215,41.52501571425253,-64.37108464664514,-143.63994830293606
1.000014800408,-28.78465701852781,36.513549459620236,-97.26069193587466
1.200015022609,44.31014422956048,-47.3318177610594,120.47041692399503
1.40001524481,44.652635663666075,43.135667223914496,-109.46257984946567
1.600005688866,44.74526530885902,-41.699421363570664,-124.67460786229611
1.800005911067,-40.157487043408494,69.28499723747561,-129.54567416425004
2.000006133268,58.137239814465644,88.86728077020916,-160.00264835824004
2.1999965773240002,49.1407833342909,-75.06370148488685,-84.56749004118649
2.3999967995250002,36.256051625002044,-36.98507808425384,74.21031002329684
2.5999960439115006,-62.49457171943109,-104.93091185890972,-85.4739311937011
2.8000060442575,-61.84866320840061,-92.33934428786671,-168.30413400329175
3.0000062664585,-54.30151696931199,97.24850514481211,-77.22545764041492
3.2000162668045,38.295352934446186,44.0674815640682,-63.81372216856521
3.4000164890054996,36.37500173364472,-51.505386727497665,53.39583874544853
3.6000167112065,38.78985272141409,-61.84069200238403,53.23530995240212
3.8000267115525004,36.731260783396436,-60.80513664941003,56.010486128566725
4.0000269337535,-35.34140866298222,52.87986144988284,-58.143955347369086
4.2000271559545,37.12211825217375,-51.45604879759492,-49.21610620445304
4.4000371563005,34.255270207847104,39.497689732627464,50.90652297086993
4.6000373785015,35.86697693866421,39.775216808921925,52.32152986949707
4.8000376007025,35.42355238936301,36.4294832950456,40.54992306168276
5.0000378229035,-30.02504724234177,-27.11737669509175,-49.70278136902289
5.200052712321999,-30.03096432066306,34.111603425212365,-35.19322746729203
