t,omega_r,omega_phi,omega_z
0.1000059779875,-10.220735129253967,22.86839039132836,32.08089153494614
0.30000131111600004,-7.809026988509018,22.41708927123512,-33.10609318545048
0.5000103336475,-10.566820797329335,-22.917295026940614,33.34883985120598
0.7000105558484999,17.75788771510551,22.932655791164855,32.574573033506134
0.900009800235,-30.461825329904194,25.65462183636979,-66.92779001634749
1.1000100224359999,19.358693357858364,28.851215619007363,-69.02087185387023
1.3000151337094998,16.62414244002528,21.107709003660027,35.957179780302084
1.5000153559105,-21.167259570612266,-32.13194714118833,-61.10994941158776
1.7000057999665001,-22.18003639335255,-34.40533165388266,88.52049718976372
1.9000060221675001,-25.87605266645926,31.334529156893574,82.97757649311805
2.1000062443685,22.968179829289767,-29.708943016324554,-74.26497646507669
2.2999966884245,0.7690535853414673,38.50656614127313,-90.40456632736654
2.4999969106255002,31.511573471458547,42.582985368720536,47.11832323370878
2.700005933157,28.232448487393697,-40.58939154886515,49.76443152260288
2.900006155358,30.9238467933408,-43.24154584874147,-53.144986651092424
3.1000161557039996,30.683039882541664,41.94636319404915,53.32565659863349
3.300016377905,-26.022281605469686,42.49484866877992,49.36487575930562
3.5000166001059996,-28.842158860578238,39.70281148061858,-46.230758205116985
3.700026600452,-30.226855571571065,40.89243052482184,48.44717640229469
3.9000268226530004,27.7792259143163,-43.7452216073969,-48.471148864837446
4.100027044854,-38.58369530728746,-39.07560538650068,-50.708775134758774
4.300027267055,29.394072666445034,-40.52905150317443,46.25786314053448
4.500037267401,-28.04402062588683,-44.225276810516846,46.945663834922655
4.700037489602,-32.4266490214307,40.47144785821003,-49.624602256176345
4.900037711803,30.806046696578875,-42.90802934027981,47.55548095181702
