t,omega_r,omega_phi,omega_z
0.20000608908800002,43.84938695531504,-28.01389166792309,155.95608083578406
0.40001511161950004,45.686229802558714,-14.872917912232893,154.4060452780165
0.6000153338205001,-55.45997930471481,40.382439503064205,-152.06248460831966
0.8000155560215,35.57612384232408,-26.743878024293224,158.6836783029589
1.000014800408,-30.64909567345225,24.976971059207088,-162.80313555295712
1.200015022609,-41.84273438419609,32.80148685379989,85.59649621751048
1.40001524481,-10.602447691397018,-30.68508639638759,95.71475003503178
1.600005688866,-27.161291435319583,30.200875634164035,-73.51245253174878
1.800005911067,-34.04224574628013,-15.075901914145007,-94.58461498769645
2.000006133268,36.43100389067676,-26.482480397693934,-100.26407510404626
2.1999965773240002,-21.519260098009198,39.04194634638063,86.58505838796897
2.3999967995250002,23.93448968511146,32.76729190465278,-104.83449508155846
2.5999960439115006,3.554649126158438e-06,21.42893062705619,85.38399460385111
2.8000060442575,24.58543075388198,-38.61910161365958,92.70418796389428
3.0000062664585,-3.556558311856861e-06,21.58540658570969,69.03216073177178
3.2000162668045,-30.389959307287057,43.781623173446434,60.09953224134438
3.4000164890054996,-11.273949631460397,30.043757038349597,29.052938796093585
3.6000167112065,-11.393500105810546,32.71501565288429,-40.62910527297039
3.8000267115525004,33.832284960279054,30.695630841076024,-55.31817725707704
4.0000269337535,27.609584060364057,31.2574421074699,40.52526498947128
4.2000271559545,-27.91248449492298,-25.03822965013471,41.48305740981925
4.4000371563005,-28.961809262539944,26.16422956994724,-54.85715946872821
4.6000373785015,44.931765866695855,-38.95137839089726,42.70540581753417
4.8000376007025,-24.0515786434552,29.59488586630121,-39.48211139977961
5.0000378229035,-29.663963163457424,32.15155884596804,46.082899100320944
5.200052712321999,27.01780544220675,28.39936669773502,29.977452867419743
