t,omega_r,omega_phi,omega_z
0.20000608908800002,41.79833111277421,39.681572561956415,148.75567492022245
0.40001511161950004,44.82119325849571,-44.69322910987887,160.3054872488209
0.6000153338205001,-58.12089954882231,-43.175969528441954,-163.24695809196663
0.8000155560215,41.52620147320671,-28.924962733162218,-143.6466974169623
1.000014800408,-28.784849196775724,-39.05549994066969,-97.260995315504
1.200015022609,44.31097138277748,-31.07270060960508,120.47399590008703
1.40001524481,-44.652430859004554,-25.427768955018365,109.35624500260602
1.600005688866,44.74747557301136,43.53447267142401,-124.68161141165118
1.800005911067,40.158598870886465,46.41250371738471,129.50041332026498
2.000006133268,58.13795771291984,-51.502458376502545,-160.0068540782445
2.1999965773240002,49.14140239357543,28.182640649282334,-84.5657076161487
2.3999967995250002,36.256440641651295,-33.13211313715705,74.20991900686302
2.5999960439115006,62.440574981019964,59.85168597948963,-85.47834613031509
2.8000060442575,61.81197688765826,-35.91022310239144,168.2995539862339
3.0000062664585,-54.301692333949006,-56.591815003270625,-77.22465612455119
3.2000162668045,38.295163127871945,-84.08558719703183,64.1498091903389
3.4000164890054996,-36.3778156799638,41.0948062798096,53.3968243507621
3.6000167112065,38.78851670377796,-40.86747555580207,53.23598258775081
3.8000267115525004,36.72996241237192,24.85484700226432,56.009691535196694
4.0000269337535,35.3414081582367,20.978192699439305,-58.143955347369086
4.2000271559545,-37.123534687727954,-12.20820699827837,-49.21860217069775
4.4000371563005,34.25455361902294,37.548111976545925,50.90673590202803
4.6000373785015,35.86661312359999,-30.266963614754502,52.32131856511221
4.8000376007025,35.42347247329401,-23.83888757639386,40.549436030350876
5.0000378229035,30.021582231482554,38.71086617628042,-49.70429202015694
5.200052712321999,-30.02200386157392,30.452026768561154,-35.191108465702456
