t,omega_r,omega_phi,omega_z
0.20000608908800002,-72.82318729305314,-59.273224144870795,241.00253026499786
0.40001511161950004,-82.53566208466876,-55.61129369378554,-241.48094267664166
0.6000153338205001,-70.69718544410847,-50.89999470980155,240.01100047858046
0.8000155560215,72.43672985970458,57.78499330093922,-265.6964325980596
1.000014800408,35.23140214294162,-25.48176629603907,-127.30978380753761
1.200015022609,37.44047700663488,23.820742894298377,-124.1709787575603
1.40001524481,47.030835323249065,26.78120145978768,-134.26802380132597
1.600005688866,45.473089541652556,-26.560635639395343,-124.66094774818711
1.800005911067,36.35075840035523,-50.5109026931337,-98.91732279720388
2.000006133268,-37.42757509487902,43.75838620749285,92.04866767178093
2.1999965773240002,-41.164949910500454,21.497561064709373,118.18301938491129
2.3999967995250002,-7.429396792454725,-34.41768566868774,-84.41878795298175
2.5999960439115006,35.55860819153227,40.925406241360065,-100.55029258530232
2.8000060442575,61.70765955946116,45.24997985161835,127.58596728156331
3.0000062664585,-23.240382146514108,-3.5245232362968153,101.35410199548116
3.2000162668045,-42.00112661947264,31.31097192776619,-101.5761049383796
3.4000164890054996,34.88903935754027,25.6775099573848,106.50750084449206
3.6000167112065,-25.11600077977255,49.48228029469135,81.57223195719526
3.8000267115525004,-15.671545144132025,-29.949641673022143,-88.89039461343194
4.0000269337535,30.531400188818637,25.891986712195376,96.10417182091014
4.2000271559545,35.76020790290383,-1.6675166989443824e-06,-86.23974823809002
4.4000371563005,27.366616149145017,-40.71574746560803,-102.8230362855866
4.6000373785015,-40.21268782044662,1.4010952895660012e-06,82.61365673168251
4.8000376007025,-44.275837366368506,-25.72442683391708,-100.64390526925068
5.0000378229035,-31.45644110005668,49.89443045762688,68.64158693015344
5.200052712321999,-26.89493958101626,41.3048494803613,92.95763270701659
