t,omega_r,omega_phi,omega_z
0.20000608908800002,-62.88817011414068,-51.82030901116846,207.49812104879015
0.40001511161950004,-62.505186030843646,36.090659225062396,200.60442506229396
0.6000153338205001,-73.37825973368037,45.281919328111,-220.38082980670723
0.8000155560215,-82.13195253056975,54.49465337841063,-268.5500862088091
1.000014800408,-55.44552054238625,-19.61918458587604,-179.37954772435876
1.200015022609,-46.76246629761644,-53.36140905122744,124.87255276319168
1.40001524481,45.915722449831165,14.236579921711552,128.80072825432325
1.600005688866,43.65971893054264,-43.499898254871226,138.7940942893145
1.800005911067,-54.524161967207135,38.38704325556472,140.7357171169433
2.000006133268,58.18369492901205,-35.14139069771181,149.846056225984
2.1999965773240002,54.03415822063545,-39.80633726181608,-168.9633913425304
2.3999967995250002,40.499671348489784,3.5479354636436256e-06,-75.33378332062131
2.5999960439115006,-51.918049624260846,-37.569635835074536,-101.83942528398732
2.8000060442575,53.3485733936466,36.03482864968177,87.8081863191666
3.0000062664585,47.06452078498235,31.003441676784405,-126.3807642411924
3.2000162668045,44.24753397409765,55.74471565744588,-63.73769311376694
3.4000164890054996,-41.30311763184311,-42.76967356515962,132.20699301357607
3.6000167112065,40.88115974645959,23.3865828596509,-107.02924796688512
3.8000267115525004,46.64832237941516,-55.54538787217082,-69.26570663632062
4.0000269337535,-42.13011194135227,11.073316301917856,-114.52185430235366
4.2000271559545,36.206238784953115,35.63498256087718,59.86432733046712
4.4000371563005,-27.647364790645966,-6.7274592389039185,103.30457867025643
4.6000373785015,40.671770636731964,52.96857182758319,-59.04429934567227
4.8000376007025,-45.088791146615904,-2.1424841207817735e-06,105.75683704536176
5.0000378229035,-46.939988686511924,-27.226825825346125,73.55504706142929
5.200052712321999,-46.76771155800013,42.887928142754106,124.23242477216405
