t,omega_r,omega_phi,omega_z
0.1000059779875,53.581769276768355,73.32270909690268,169.1960959707066
0.30000131111600004,-52.02499792438463,69.02279218563004,163.42653572829198
0.5000103336475,-47.06009133696511,-53.100552239209414,-135.07696144503439
0.7000105558484999,-27.755033289307022,-55.410182016515904,-89.81112565234858
0.900009800235,-24.345279283787278,-60.24062428317863,-119.26310869428652
1.1000100224359999,-32.97526540213311,-53.77469936126459,-113.5483166487338
1.3000151337094998,-34.95304493875727,-61.559497327646085,132.58453876102703
1.5000153559105,-21.34057786828324,-73.77685351856412,-185.8723436422057
1.7000057999665001,-43.63051639129911,73.14166741324874,133.27715241910644
1.9000060221675001,43.601283193049,86.84780202977404,152.26658496450534
2.1000062443685,42.583467884939445,-77.09309706258165,-140.2578462946999
2.2999966884245,-40.53119998226926,78.96224715375327,135.866601208448
2.4999969106255002,-36.47096707276916,73.19863717651558,127.16296053909548
2.700005933157,-41.97303225427774,79.09439688169496,136.25713602998525
2.900006155358,44.05562446929467,-73.45236800171105,130.44162870519438
3.1000161557039996,-38.79456965864112,60.384548727505326,119.13839211411351
3.300016377905,49.810183709490005,73.02125791081949,129.55211531447654
3.5000166001059996,-49.19255946126937,76.57076876892467,-67.0721283553442
3.700026600452,36.33347035983497,51.49510807631813,103.82563466941204
3.9000268226530004,36.138125996987384,54.05919004023286,105.21727390016096
4.100027044854,36.89398350344669,-52.335556850418456,-103.16807210203316
4.300027267055,32.83212941248759,46.372523128941566,-49.74648630552666
4.500037267401,42.22882872942425,-61.06734962366316,54.802118967936465
4.700037489602,46.6195122708941,-76.6842923038105,-121.60600325263512
4.900037711803,-41.38515369024776,-60.92725528881972,58.489026633284325
