t,omega_r,omega_phi,omega_z
0.1000059779875,45.86578012409716,65.76616376234139,162.11674878938527
0.30000131111600004,-41.340759370328,59.73522593746923,148.14416425263877
0.5000103336475,-28.065426858828275,-68.18945631029578,-156.8394438555394
0.7000105558484999,-31.38036477849021,-64.70013392856816,-153.77857498466565
0.900009800235,-43.1986305005297,75.02150170591773,121.56954609545315
1.1000100224359999,-42.66759418624427,55.81802597666882,72.83277336963229
1.3000151337094998,-39.659984526651215,-51.06549192574904,-59.23034990196712
1.5000153559105,41.59240047022072,18.8552371744043,-67.5329868544045
1.7000057999665001,-44.36328165589549,18.937997202776188,-74.15334189683655
1.9000060221675001,42.05146617167279,-61.73912181655518,63.682916026218294
2.1000062443685,55.37339673985157,78.12396550588389,77.12023435532353
2.2999966884245,62.23268051515826,-34.9694453886587,85.74424282032288
2.4999969106255002,47.95286783210237,-27.915060040982368,72.73954271632388
2.700005933157,38.568477830529986,-25.502241329358768,-62.2507899509784
2.900006155358,51.72071154633328,35.661102316568325,74.78065944870806
3.1000161557039996,43.0461992610812,64.10017658062372,65.16368018396062
3.300016377905,-39.80750877557347,-25.98214026450451,-60.63044547320693
3.5000166001059996,45.48934056012219,-28.785823265420177,67.1288502453304
3.700026600452,-47.384804561374295,25.3897682786476,70.0729917848278
3.9000268226530004,40.73511054488554,21.613654495613332,-60.148572406021486
4.100027044854,-34.345978045325076,49.41938839111838,52.087653460793796
4.300027267055,37.77135821111335,57.28487267942404,55.611102206237554
4.500037267401,45.41614543617862,-25.80372796900265,-63.6270729736411
4.700037489602,45.66369241584385,28.822126948672057,63.36524288859577
4.900037711803,43.612115299272126,62.19376196886012,-62.11872868879507
