t,omega_r,omega_phi,omega_z
0.1000059779875,-31.963111805889213,47.3170358029514,109.77260335651269
0.30000131111600004,-34.15052734521453,47.638254875438484,113.69627280340826
0.5000103336475,-47.78806191401499,-44.29918895384583,-120.16301649563641
0.7000105558484999,-43.293884470421254,-51.61810124032236,-66.32868815968345
0.900009800235,31.817148048543167,-41.67089122171559,-42.33114353443128
1.1000100224359999,-20.132152200120416,-32.3399862657642,37.69799838753521
1.3000151337094998,24.798766476207774,37.97744643820346,49.473372398739166
1.5000153559105,-27.253892433949204,-39.56991939361358,43.235479355131865
1.7000057999665001,28.80798562089874,-43.01820117856727,-54.12710599024434
1.9000060221675001,27.31414454841441,43.18810014340407,50.4231497678746
2.1000062443685,35.03092731923043,-45.733929550945334,56.175295818973474
2.2999966884245,32.96966990901064,-37.686576782886526,44.177940145091576
2.4999969106255002,-29.406823183322345,41.89951859440925,-52.274736986388156
2.700005933157,29.477717097484145,44.66887856024127,52.483386026275824
2.900006155358,28.379000596776763,-41.3310023471189,-47.72223525337301
3.1000161557039996,27.910103541893456,-40.27751955558128,-44.97537344310413
3.300016377905,30.810674816673817,-41.959639966765764,-53.38199019491891
3.5000166001059996,27.629044724644487,37.83059228803014,43.00721959836428
3.700026600452,-26.910754806247937,34.340495049716374,-41.64341085793022
3.9000268226530004,28.5934338059663,-35.695501136412574,-43.89285160230068
4.100027044854,28.95974457132398,37.51124966503924,46.9872953910451
4.300027267055,28.955526114853697,41.95511266057285,46.60685128773694
4.500037267401,-29.117347400620858,-41.15252291483047,45.14350397670556
4.700037489602,-30.987095528885547,-38.640344632913276,-47.91635527920492
4.900037711803,-28.365103879164323,-40.236380803055766,45.05594310888593
