t,omega_r,omega_phi,omega_z
0.20000608908800002,-72.80934128859273,-106.21732717132403,-240.9939290441181
0.40001511161950004,-82.54122393024073,106.32672963994877,-241.49779770054852
0.6000153338205001,-70.6958859881955,-108.71202449730063,-240.00743127659635
0.8000155560215,72.43518566210383,-105.04752648732187,-265.6949750306283
1.000014800408,35.23066889207996,-61.58263799388729,-127.306341821567
1.200015022609,37.44010625539218,-52.92278139997521,-124.16839003665135
1.40001524481,47.030219207961025,68.6947943719315,134.2447710164297
1.600005688866,45.47174685785572,34.55502361403964,-124.65491289698224
1.800005911067,36.347439890997265,37.42381659947924,98.84610165762744
2.000006133268,37.42582142411197,-43.458492510304524,-92.06294835474625
2.1999965773240002,41.1637153235655,-41.74097408288303,-118.17764096245523
2.3999967995250002,7.396802231594705,40.60924087451673,-84.41840525456382
2.5999960439115006,-35.55802247571282,45.92736850969186,-100.54792930998514
2.8000060442575,61.72410510783796,-68.50575075973398,-127.57961536749896
3.0000062664585,-23.233948512248546,-51.752247320781976,-101.32451896139959
3.2000162668045,-41.97965960068983,-53.120329691574966,-101.57273359168359
3.4000164890054996,34.88843070929471,-59.105007953064046,106.50604315238529
3.6000167112065,25.114075927958112,45.29977701110249,-81.36305439135168
3.8000267115525004,-15.662149094433374,-45.72093409706862,-88.8924104701847
4.0000269337535,30.53139769921316,53.59577160986808,96.10417182091014
4.2000271559545,35.76054130507828,-53.908266178690326,86.20147297472953
4.4000371563005,-27.36380493286383,-49.57832135133782,-102.82114716495104
4.6000373785015,-40.2135372684273,-49.06579052647652,82.61515459988362
4.8000376007025,-44.24174616945753,39.40001166779905,-100.6430497011447
5.0000378229035,34.279691654338876,-41.28426383910613,68.64102338633069
5.200052712321999,-26.90165118500653,37.206189646106765,-92.9570939485134
