t,omega_r,omega_phi,omega_z
0.20000608908800002,64.62389018650666,51.307782511706094,199.0216310787915
0.40001511161950004,66.65780649196711,40.74781279464378,204.01512674439357
0.6000153338205001,-69.70024051390251,-53.64247108264226,-198.59350716823081
0.8000155560215,72.75601248370053,-35.76695626031898,-202.23275331974853
1.000014800408,-51.21733919815382,30.87797504577108,-138.92898888974273
1.200015022609,3.3181286864603408,31.31072275288348,117.7191312510435
1.40001524481,39.129849379172825,-1.6848157713411638e-06,-120.93988028018907
1.600005688866,-41.72789876434675,39.032246325359424,-98.7775875469735
1.800005911067,-32.70497195373913,32.565675787529074,103.61915214164117
2.000006133268,36.06692769927487,25.04417308134373,-102.57082077832167
2.1999965773240002,37.8928789605726,42.6073811306718,117.76583346408172
2.3999967995250002,-39.70379609257206,43.68286924557401,-117.2220048801397
2.5999960439115006,35.04722471218747,-40.19987132515415,86.1829098143926
2.8000060442575,-33.17754907335397,-20.935580296655132,-83.46006120202625
3.0000062664585,28.40308504043651,40.46791988165705,73.29869872168301
3.2000162668045,34.03304792989974,-78.19282445062385,70.25554669640202
3.4000164890054996,-29.51171405071969,-22.941304962640572,-83.24079216334229
3.6000167112065,20.162872839365065,-23.468055361762026,66.34173471670037
3.8000267115525004,-17.652440284510618,29.506029996477736,-67.5843002916611
4.0000269337535,-7.702244219785811,31.604154359707962,-77.1232636820743
4.2000271559545,-23.20979513384229,42.73807143405088,88.25904738959437
4.4000371563005,34.21517389073523,-24.47902692777876,90.46184043017632
4.6000373785015,-26.99877548522977,-29.14873898955321,84.75697584486605
4.8000376007025,-41.02828598409792,30.189884433391015,-61.03771822029714
5.0000378229035,-29.08577948198638,29.259275403555876,-54.79787724249127
5.200052712321999,38.792769942974644,28.84690314069377,-40.628285462921866
