t,omega_r,omega_phi,omega_z
0.1000059779875,71.94805089973832,106.13911617078338,240.46775822093235
0.30000131111600004,-72.25513978047498,107.45572719931681,-243.3037748563325
0.5000103336475,-82.1247698137588,-108.3270706454146,-251.16074538086778
0.7000105558484999,-57.243674725031596,-76.33928474164665,-203.60004417932572
0.900009800235,-27.223234991767555,-63.78437404600179,-126.16257545248311
1.1000100224359999,-48.177441248580635,-69.07739925437991,144.7434648829264
1.3000151337094998,-41.42227642449632,61.67572397746044,130.64026471575448
1.5000153559105,-33.11322967240341,-37.93752307334054,-106.59231945071325
1.7000057999665001,30.726590485193583,-43.40602002125517,-96.63860224183502
1.9000060221675001,38.740155951183006,-46.06412238174974,111.54621098588072
2.1000062443685,-34.099802994128716,42.422881273067354,93.99417592367885
2.2999966884245,21.63361050512252,-48.69404027030607,-95.21447082252217
2.4999969106255002,-14.396061811560052,58.30509673378492,116.43345672708101
2.700005933157,-25.596568569252348,54.18200728561792,109.41454239236579
2.900006155358,-41.878560411933194,55.342789434055874,-103.7531230104287
3.1000161557039996,-28.483217662905318,46.305988633346416,-96.072004077488
3.300016377905,34.70271078167945,-46.09387554091113,92.99719342837102
3.5000166001059996,31.2785600615289,-43.50719713892056,86.5306846845991
3.700026600452,-28.401811554026594,-41.66643352177802,85.51108605984152
3.9000268226530004,-28.65241048498538,-41.14072085159957,88.7286526717874
4.100027044854,36.2218619789338,-49.17194130151935,-95.57549745504144
4.300027267055,31.37528405898562,43.626602376846556,90.5328616062046
4.500037267401,-35.05486101756736,-48.86123753599378,-96.85506997688054
4.700037489602,31.842176594708874,41.181475244194225,-89.89384675182919
4.900037711803,31.854879823027566,-43.93185526477663,89.09131134088292
